place_id,author_name,language,original_language,rating,relative_time_description,text,time,translated,food,service,atmosphere
ChIJUz5S0KlKPUcRx9biSQnJT0k,Dawid Potępa,en-US,pl,4,2 years ago,"The pizza was quite tasty, I thought it would be worse because it was the first time I ordered from this pizzeria, but it turned out to be OK, only the dough was a bit rubbery. The largest size of pizza is really big :) it's a pity that they charge PLN 5 for delivery, although the distance was about 2 km. Pizzerias in Tarnobrzeg offer free delivery within this distance.",1651754482,True
ChIJUz5S0KlKPUcRx9biSQnJT0k,Grzegorz M,en-US,pl,5,4 months ago,I ordered Traditional and Honotu in the maximum size (50 cm) to take away and both were very good. Very good price-quality ratio.,1718987695,True
ChIJUz5S0KlKPUcRx9biSQnJT0k,Gasnica A3,en-US,pl,5,4 months ago,"The food is fabulous, the sauces feel like they are made according to your own recipe, the service is first class, the lady who delivers the order is very nice and pretty, best regards",1719271441,True
ChIJh1FXwz-1IkcRaJ80swCESmU,Ewa Kopyciok,,,2,3 years ago,,1627497561,False
ChIJh1FXwz-1IkcRaJ80swCESmU,Kuba Milczarski,,,4,4 years ago,,1594559595,False
ChIJJ3i2BA61IkcRUMzxly5fouo,Tymoteusz M.,en,en,5,a year ago,"We were guided by the very good reviews, and we were not disappointed!

A modern touch on traditional Polish cuisine, very tasty.
Menu has a great variety to choose from, I think you can order what ever you want from the menu and it’s going to be great.
For me the deserts were standing out, absolutely amazing!

(Rated & graded as traditional restaurant)",1679704427,False
ChIJJ3i2BA61IkcRUMzxly5fouo,LaVon,en,en,5,4 months ago,"perfect place with delicious food, meat was perfect, sauce was amazing",1718817902,False
ChIJJ3i2BA61IkcRUMzxly5fouo,Marcin Kuna,en,en,5,2 years ago,"Sitting just in the middle of a nostalgic city park and gardens, this bistro is actually a converted medieval flour storage... We've popped down here for a quick meal on our way back from the bike trip 🏍️

☕🍽️🍑 Food is great and reasonably priced. Menu is not overwhelming (thank you!). Some of the starters are actually big enough to be a meal on their own so take that into account when ordering.

🙋‍♂️ Staff members are super polite and busy but will come to aid whenever you need their assistance.

🎶 One of the noteworthy details is the music playlist selected by the manager, that really highlights the light and joyful atmosphere.

Would like to be back during a calmer visit to explore more wonders of the city 🦊",1658847647,False
ChIJJ3i2BA61IkcRUMzxly5fouo,Przemyslaw,en,en,5,2 months ago,Top notch !!!! Amazing food!!! Have tried best end of pork neck with sauerkraut and mashed potatoes - sounds basic but the way how it was prepared was unbelievable!!!,1724685460,False
ChIJJ3i2BA61IkcRUMzxly5fouo,Klaus Wanderer,en,en,5,4 years ago,"Well, I went here because I thought it was mostly a beer place but they have nothing on tap just bottled local craft beers for the price of 13zl. Price is ok, about the same as other places, but given that it's not draft I can't be too enthusiastic

As far as food goes though I could rate this place even higher than 5 stars: had a soup of the day for 14zl (creamy and tasty mushroom and potato dish with great spices) and a hefty portion of pork ribs that I barely managed to finish for 29zl. Excellent prices for the quality of the product and quantity.

Service was swift and polite, they speak English and there's an English menu",1576258963,False
ChIJjb-wUoW1IkcRSG6D1slF620,Anita Słopiecka,en-US,pl,3,a year ago,The casserole has way too thick dough and a bit too much roasted onion. A very nice place with a view of the Vistula River.,1692549405,True
ChIJjb-wUoW1IkcRSG6D1slF620,Kris kotwica,en-US,pl,5,a year ago,"Very good casseroles. Very nice service. A place with a beautiful view of the Vistula River.
I recommend",1690740840,True
ChIJjb-wUoW1IkcRSG6D1slF620,Małgosia Śpiewak,en-US,pl,5,a year ago,"I heartily recommend it! Delicious, fresh casseroles! Very nice service. A wonderful area with a view of the Vistula River. 👌",1686310849,True
ChIJjb-wUoW1IkcRSG6D1slF620,Kamila Dudek,en-US,pl,5,a year ago,"Delicious quesadillas, we will definitely come again. I highly recommend it :)",1690144655,True
ChIJjb-wUoW1IkcRSG6D1slF620,Pawel Koczur,en-US,pl,5,a year ago,"Delicious quesadilla, great location on the Vistula River",1687870961,True
ChIJDw3QRFG1IkcR0u6HAMqZ_F4,Paul Anderson,en,en,5,a month ago,Stunning genuine Thai food.  Sumptuous tofu and vegetable red curry. Spicy and fresh. Including rice 28zl. Amazing quality and value.. drinks great value too.. amazing.. highly recommended 🙏,1725620608,False
ChIJDw3QRFG1IkcR0u6HAMqZ_F4,Takahashi Hiroki,en,en,5,4 months ago,"I was not hungry when I walked in but my kids were very hungry so we decided to have some Thai food.  I had Chicken Pad Thai and cold draft beer which went down like magic!  It must have been very appetising as portions weren't small at all.  I ended up finishing my wife's chicken udon and asked to finish up my kid's mango chicken and veg Pad Thai as well but I was too full.  They were all tasty, service was fast and friendly.  I would say better ventilation will make the place better.  Overall excellent eat and next time I'll try green curry!😋",1719125802,False
ChIJDw3QRFG1IkcR0u6HAMqZ_F4,Adeline Lim,en,en,5,3 years ago,"Unfortunately, it doesn't have a good profile on Google Maps as the public toilets actually located opposite has been allocated this address.

However, the food is good, the beers are cold, and it has a large variety of Thai and Vietnamese food. The Thai Red curry is recommended - creamy with coconut milk and spicy as you'd want it.

The service is fast, efficient and friendly. They also have an English menu and staff who can speak English.",1627156400,False
ChIJDw3QRFG1IkcR0u6HAMqZ_F4,Paulina Polonia,en,en,5,2 years ago,"Fast service and very tasty food, bardzo dobre 😁 polecam! I recommend the chicken curry with rice!",1662906860,False
ChIJDw3QRFG1IkcR0u6HAMqZ_F4,M Jot,en,en,5,10 months ago,"It’s a tiny Thai place, where food is cooked by a Thai chef. Very tasty, we ordered pad Thai, green curry and udon noodles, all very enjoyable.",1703333657,False
ChIJRdCSJPC1IkcR3KbL5yo1KRc,Amelia Kontek,,,2,a week ago,,1729697709,False
ChIJ9b81c5p9IkcROzzn7DZuJa8,Aleh Bich,en,en,5,a year ago,Great burger.,1697925328,False
ChIJ9b81c5p9IkcROzzn7DZuJa8,Dawid Kidyba,en,en,5,4 months ago,goated,1717588187,False
ChIJ9b81c5p9IkcROzzn7DZuJa8,Michał Pioterczak,en,en,5,2 years ago,Burger fest 👌,1658018468,False
ChIJ9b81c5p9IkcROzzn7DZuJa8,Iwona,en-US,pl,5,5 months ago,"Very good burgers. We ate the classic burger and even though I don't like burgers, this one was perfect and juicy. It's a pity that there were no more fries (7:30 p.m.), because I was counting on a combo. Served in nice paper, you could think about something else instead of trays, because they look like an ordinary bar, but here are such delicacies (maybe a board?) Nice place next to the castle, you have to climb a bit. Well, out of the way. We were looking for burgers all over Kazimierz and it was hard to find one. Maybe some advertising in the city would be useful. Or maybe it is there and we haven't noticed. Payment in cash and Blik. We recommend!!!",1717155828,True
ChIJ9b81c5p9IkcROzzn7DZuJa8,Sekage _,en-US,pl,5,2 months ago,"Very good burgers, everyone liked them. The Vege option is also very good. Very atmospheric and nice presentation. The price was also ok. The service gentleman was very nice and kind!",1724769110,True
ChIJtTcEYwB9IkcRgqxSDjMgiWQ,Monika Vanilla,en,en,5,6 months ago,"The summer terrace in the garden was very quite and cute 🥰 good chilled vibe.
The food and service were great. I will come back to this restaurant if I visit Kazimierz again.",1713657329,False
ChIJtTcEYwB9IkcRgqxSDjMgiWQ,Julia Zagrodzka,en,en,4,3 years ago,"Pretty and quiet place close to the city center. The tables in the garden are charming. The food selection is a bit limited and the menu (no English version) doesn’t provide enough details about the dishes. The food is served nicely and was quite tasty (delicious mushroom soup!). The dumplings were too dry though so I asked for sour cream, but the waitress told me there wasn’t any.",1630243927,False
ChIJtTcEYwB9IkcRgqxSDjMgiWQ,Ewa Ziel,en,en,3,a year ago,"Ok. Food ok. Service ok. Missing that extra ""thing"" as a restaurant, although looking promising at first. Had a chicken salad - so so. Fish soup - a mistake. Tea served with an unwrapped teabag, in a mug (??) Will try a different place next time I`m in Kazimierz",1676312203,False
ChIJtTcEYwB9IkcRgqxSDjMgiWQ,LaVon,en,en,4,a year ago,Good restaurant with good selection of food. Pork neck was perfect but I would have preferred more grilled potatoes,1683087678,False
ChIJtTcEYwB9IkcRgqxSDjMgiWQ,Marietta Stępińska,en,en,5,a month ago,"Delicious food,  high quality of service,  very friendly and quite",1725688589,False
ChIJ-fc16JN9IkcR_2rn5hTdy9w,James Lee,en,en,4,a year ago,"The decor is nice, and the food is good, too. The staff are friendly and helpful. The location is great, very close to the square and adjacent to many galleries. Even the toilet is clean and furnished. Not easy to identify, though. *Wink
However, it is not a big restaurant that can accommodate a lot of people. Also, the food is a bit pricey, and the portion is not that satisfying. It's a pity.",1678566087,False
ChIJ-fc16JN9IkcR_2rn5hTdy9w,Kelley Kagele,en,en,4,4 years ago,"The food and service was amazing!  Unfortunately,  when we tried to order 5 different things and they were sold out, so that is why I gave only 4 stars instead of 5. But the food we did eat easily 6 stars. Bonus that the menu is also in English!",1594582022,False
ChIJ-fc16JN9IkcR_2rn5hTdy9w,Aneta,en,en,5,a year ago,"I visit this restaurant every time when I have occasion to come to Kazimierz. Every time the same I’ve got the same positive impression. Great service, rich menu with long explanations.
The restaurant has a great atmosphere and design. Highly recommended ☺️",1678019057,False
ChIJ-fc16JN9IkcR_2rn5hTdy9w,Mehriban Fatullasoy,en,en,1,a month ago,"We were 4 people, ordered meal and waited an hour and it was awful meal. For me worst experience and expensive",1727529863,False
ChIJ-fc16JN9IkcR_2rn5hTdy9w,Adam Lipiński,en,en,5,12 months ago,"One of the best places to the experience the cuisine Polish-Jewish citizens, together with their music and culture (the interior decors is a marvel). The carp is a delight, and I've had it more than ten times already. There's only one serious drawback - it's too hot inside, even in November!",1698787138,False
ChIJZxd39Rx9IkcRMwJOtlsQ1Bs,Pedro Carvalho,en,en,5,2 months ago,"A place that feels like home. The food was super delicious and the atmosphere unmatched(great musical choice :) ). It is a beautiful space full of history. For me the best part was really the staff, polite, funny and very professional in what they were doing, specially during the high volume of people during the festival at the time. All good vibes, recommending it to all my friends!",1723371207,False
ChIJZxd39Rx9IkcRMwJOtlsQ1Bs,Sebastian Morea,en,en,2,3 months ago,"An unfortunate experience, as we did not manage to become customers of this bistro/pub even though we tried for 25 minutes. From the moment we entered inside until the end, we were ignored by the staff: one of us went to the bar but did not manage to order a beer (the staff was few, overworked and uneducated in the field of hospitality), the rest were sitting at the table and trying to orders, but without any chance (never mind the two waitresses for whom we were invisible). It is extremely disappointing to see that the reviews and the notoriety of the place create the feeling of self-sufficiency and make them ignore their customers.",1722058654,False
ChIJZxd39Rx9IkcRMwJOtlsQ1Bs,Mike Baldwin,en,en,5,3 years ago,Second time we have been here. Great food and very professional service. I strongly recommend the black pudding (kaszanka) starter. We had it with dry cider. We will be back soon. ❤️,1623525272,False
ChIJZxd39Rx9IkcRMwJOtlsQ1Bs,Jacob Cherian,en,en,5,5 months ago,"Awesome bar with live music shows. The bar is in a really old wooden building, and is intimate and has character.",1715679733,False
ChIJZxd39Rx9IkcRMwJOtlsQ1Bs,Joseph Anderson,en,en,5,a year ago,"Incredible place, amazing food and awesome staff. The menu is filled with unique and creative options, all of which are as tasty on the eye as on the tastebuds.
The staff, Walenty and Pola made us feel at home.
If you are here in the sun or the snow, you have to try this place!",1689092244,False
ChIJiZOSwCl9IkcRLEBrnh-p0Eg,Phelah P,en,en,4,3 months ago,"What I like the most is the atmosphere, and the service. They can speak a bit English, although they have English menu. The food is okay for me, we ordered beef kebab, lamb kebab, and Chicken Tagine Fenugreek for 2 people.",1720878973,False
ChIJiZOSwCl9IkcRLEBrnh-p0Eg,Anya Nura,en,en,4,9 months ago,"Interesting place in the center of the town. It has a mixture of different cuisines. What we ordered seemed to be rather plain and lacking salt/spices/taste. Maybe other dishes would be better. The service was fast and the dishes were well-presented. Mulled wine was tasty. The menu is rather big, but it’s rather hard to read as the letters are in small print. The prices of dishes are rather high in my opinion. The place seemed clean.",1705859611,False
ChIJiZOSwCl9IkcRLEBrnh-p0Eg,Marcin Jędrowiak,en,en,5,2 months ago,"A wonderful cuisine, rich menu from the Middle East to North Africa. Good ingredients, elevated taste. Dog friendly.",1722690480,False
ChIJiZOSwCl9IkcRLEBrnh-p0Eg,monika baran,en,en,5,2 months ago,Amazing food with lots of flavour. Great outdoor area with space for kids to play. Good food for kids nice chicken soup and chicken nuggets. Highly recommended!!!,1723745979,False
ChIJiZOSwCl9IkcRLEBrnh-p0Eg,Robert F. (IG: runcoholic),en,en,5,10 months ago,"Let's start with food, as the place itself is fabulous. Honestly, I should have given it a 4-star review, but for this city, this is a 5-star place.
Hummus was great, and labneh with za'atar was lavish and fabulous! Moroccan-style lamb served in a tagine (perfect portion for a couple) was tasty and outstanding but a bit heavy.
The place itself is alluring, gorgeous and cosy. The fireplace spot is a perfection for a wine-out date.
The front-of-house team was on point.
Overall, can't get wrong with this place. For sure will come back.",1702374807,False
ChIJVTr70JN9IkcRqzPHUpu0yMY,Bibiana Garavito Márquez,en,en,5,3 months ago,A beautiful place to have a delicious lunch with a staff that serves foreigners very well... Everyone is invited to visit this place... You will surely enjoy it.,1720542689,False
ChIJVTr70JN9IkcRqzPHUpu0yMY,Tania Jackson,en,en,1,5 months ago,"The chicken meat had a strong smell and tasted bad!  Obviously, it was off!
I alerted both the waitresses, and they did not speak English, so I used a translator on the phone. However, they would not take ownership ( responsibility) for the bad food. They just kept repeating ""nie!""
I would not recommend this place at all!",1715182409,False
ChIJVTr70JN9IkcRqzPHUpu0yMY,Vanessa M,en,en,4,6 months ago,"Very nice food! It was very busy when we arrived and we were seated within 20 mins.
Food was tasty. We enjoyed it, we loved Lebanese food and to find a place like this in A little town in Poland was nice.
The tiger prawns were a bit overcooked.
My husband loved the falafels.
The portions are big, we had 3 mezze and a main, all to share and 2 drinks and spend 162pln ~ 40$
We don’t have a dog but could see it’s a friendly dog place.",1714726751,False
ChIJVTr70JN9IkcRqzPHUpu0yMY,Christian Pulawski,en,en,5,3 months ago,"Nestled in the heart of Kazimierz Dolny, Kaslik is a true gem. From the moment you step inside, you’re enveloped in warmth and hospitality. The staff’s friendly smiles set the tone for an unforgettable dining experience.
The menu? A celebration of Lebanese flavors. Whether you’re a meat lover or a devoted vegetarian, Kaslik has you covered. Don’t miss their grill mix kaslik. Bon appétit! 🍽️",1721488688,False
ChIJVTr70JN9IkcRqzPHUpu0yMY,Sergio Lopez,en,en,5,a year ago,"We ordered a vegetable plate with hummus, moutabbal, tabbouleh, 2 pieces of warak inab, 1 peace of falafel and 1 piece of fatayer, served with 2 pita bread, everything delicious and falafel, fatayer and warak inab remarkable!
The staff was kind and the place has a nice and calm patio.
Good place for vegetarians nice Middle East flavours and professional staff.
We will come back again!",1691843357,False
ChIJuzx0cPp9IkcRHBG1zE3wW_c,Mariano Tuero,en,en,5,8 months ago,"Great place to enjoy delicius dishes.
Big dishes, delicatessen.
I totally recommend this restaurant.

We ordered gulash and Tagliatellis",1707567356,False
ChIJuzx0cPp9IkcRHBG1zE3wW_c,Max Shkurenko,en,en,5,a year ago,"Fantastic local cuisine, everything fast and fresh. Definetly to return back. Polecam!",1684677303,False
ChIJuzx0cPp9IkcRHBG1zE3wW_c,Michal Slezak,en,en,1,5 years ago,Worst experience ever. Long waiting time food disgusting and cold,1553436482,False
ChIJuzx0cPp9IkcRHBG1zE3wW_c,Cleo,en-US,pl,4,a month ago,"The food is tasty. The ratio of the quality of the dishes to their price is a strong 4 stars. A cozy place, a bit out of the way, nice and idyllic. We didn't have to wait long for the dishes, but the ladies serving were a bit lost. Dumplings with smoked fish, interesting in taste, delicate, but a bit unseasoned. The grilled pork neck is tasty, as is the chicken breast with spinach. Everything is tasty, portions priced at PLN 40-50 are enough to satisfy average hunger.",1725805530,True
ChIJuzx0cPp9IkcRHBG1zE3wW_c,Lesnelicho,en-US,pl,5,3 months ago,"We were not disappointed based on the reviews. We were served very quickly. Very nice service. We waited a maximum of 15 minutes for the order. Fantastic rhubarb compote. Dishes beautifully decorated on plates. Delicious dumplings with smoked trout, as well as goulash or cheeks with horseradish sauce. For an older child (12 years old), the children's set is a bit too small, but it's better than having the food go to waste. We also liked the burger very much. We highly recommend it! It is worth moving a bit away from the main square and visiting this place.
For visitors from further afield, we recommend the orange drink available at the premises. The taste of childhood!

Greetings from central Poland!",1720122107,True
ChIJTY_1yJN9IkcRvcP4x1XxaB0,Niki Challis,en,en,5,3 months ago,"Visited mid-week and we were seated immediately (opted for outside). There is no English menu, unfortunately, for some members of our party. The menu features traditional Polish dishes, and everything was absolutely delicious. The service was very prompt and friendly. We really enjoyed it and would recommend.",1722291165,False
ChIJTY_1yJN9IkcRvcP4x1XxaB0,Anya Nura,en,en,4,a year ago,"The service is rather attentive, the food was ok. The interior design is cozy. The location of the restaurant is good, too, very close to the Old Town. The choice of dishes in the menu is quite good, you can surely find smth that you will like.",1678221813,False
ChIJTY_1yJN9IkcRvcP4x1XxaB0,Alyona Derkach,en,en,5,a year ago,"Authentic interior and good traditional food is served at this pleasant place.
Recommend",1671719204,False
ChIJTY_1yJN9IkcRvcP4x1XxaB0,Furyu1959,en,en,5,3 months ago,All ok.,1722344326,False
ChIJTY_1yJN9IkcRvcP4x1XxaB0,Dawid Kaśkiewicz,en,en,4,a year ago,"Fresh products were used, the quality of food is much higher than is to be expected from such a 'knajpa'",1693322350,False
ChIJKS66B5N9IkcR6_P_t616AaQ,Explore Eat Travel,en,en,5,a month ago,"I had a fantastic dining experience at this charming Polish restaurant in the beautiful town of Kazimierz Dolny. The food was absolutely delicious, capturing the authentic flavors of Poland. The staff were incredibly friendly and made us feel right at home. The combination of great food, warm hospitality, and the stunning location made for an unforgettable experience. Highly recommended! Will be back",1725911709,False
ChIJKS66B5N9IkcR6_P_t616AaQ,Vito Sardone,en,en,5,7 months ago,"A great discover.
Staff is great, very patient as well as we made a small mess to choose the table (we were like 13, the whole family)
Well presented dishes with always a touch of innovation.
I would just give more consistency and taste to the gnocchi, but the rest was really interesting.
The location is also important, and I have to say that this restaurant is a really really gem jn the city, a few meters from the river.
Recommended",1711910223,False
ChIJKS66B5N9IkcR6_P_t616AaQ,Wha Tever,en,en,5,in the last week,"Great restaurant, with awesome menu, and very nice and friendly stuff. Most important is that this place is dog friendly, and have dog menu (meat from bouillon). Craft beers are gems. And of course duck breast with mashed pea is perfect. Herring is also genius. Absolutely worth of visiting. Prices higher than regular, but on the same level as other good restaurants. You can tip, if you paying with card also. Cheers",1729796656,False
ChIJKS66B5N9IkcR6_P_t616AaQ,Monika S,en,en,5,4 months ago,"Great menu - the day I visited they had a few off-menu choices that were very delicious - a creamy cold cucumber soup and perfectly saucy cacio e pepe. The crème brûlée for dessert was huge! Lots of indoor and outdoor seating, cozy atmosphere and friendly staff! Smacznego!",1719758832,False
ChIJKS66B5N9IkcR6_P_t616AaQ,Sally Novak,en,en,5,a year ago,Outstanding restaurant and the best dining experience I’ve had in Europe in the four weeks I’ve been here. Entrees of black pudding and caviar tarts were superb. Not only beautifully presented but perfectly balanced in texture and flavour. The mains of schnitzel and saddle of deer were also perfectly cooked and delicious. Fantastic wine list and I was having trouble selecting because they all looked so good. The waitress made an excellent recommendation which complemented the meal perfectly. The ambience was lovely with tasteful jazz music and a view of rooftops from the deck which was adorned with bright and colourful flowers. I worked in restaurants for 20 years and this is clearly a passion project. Fresh innovative ideas presented with love. This restaurant only needs to change it’s serviettes (which are too thin and small to put on your lap) and upgrade it’s wine glasses and it is Michelin! Thank you Akuku for a wonderful dinner.,1688978570,False
ChIJ1-57j5R9IkcRNJ7JuWDk0-c,Bartosz Rosa,en,en,5,a month ago,"If you are looking for great food in the area then this is the place. Family atmosphere, delicious food, and friendly staff. Highly recommended.",1727615858,False
ChIJ1-57j5R9IkcRNJ7JuWDk0-c,Yishay Barlev,en,en,5,2 months ago,"A very nice place with very good Polish food. Excellent service and atmosphere, though a bit pricy (I think this whole little town is expensive, though)",1724163611,False
ChIJ1-57j5R9IkcRNJ7JuWDk0-c,Khristina Plum,en,en,5,a month ago,"Really nice place, especially during the summer season you can enjoy the garden",1726931631,False
ChIJ1-57j5R9IkcRNJ7JuWDk0-c,Alicja Olejnik,en,en,5,6 years ago,"I am really happy I choose to visit this place. Coming inside it was like visiting the other world with small and beautiful garden surrounding it, and cosy interior. Staff was friendly and spoke English without any problem. Food was delicious and in just perfect amount. Restaurant is suitable for vegetarian diet and is child friendly with specialised menu. Prices could be a little lower but I didn't expect them to be, looking at quality of restaurant. I would especially recommend this place for couples and friends searching for great experience in pretty place.",1535186199,False
ChIJ1-57j5R9IkcRNJ7JuWDk0-c,Mitchell Walsh,en,en,5,6 years ago,"Very beautiful restaurant with a warm and cosy atmosphere in a tucked away secluded location with verdant surroundings. The staff is friendly and speak English, the food is superb and there is a variety of choices, including vegetarian, with reasonable prices. I would recommend Zielona Tawerna to any visitor to Kazimierz Dolny",1535139121,False
ChIJPzrnb5N9IkcRZl8yww0Ffgw,Alicja Olejnik,en,en,5,6 years ago,"The best restaurant I've ever eaten in. Staff was extremely nice and professional, explaining menu and giving tips on what could be a good choice, they also visited us asking if we enjoy food and to see if anything is wrong. Interior was beautiful and chairs were comfortable. Prices were more than reasonable and food was fresh and perfectly prepared. As soon as we stepped in the waiter asked us what kind of table we want and we were lead straight to one, given menu (featuring sewn in movie poster with short note about said movie inside) and left for few minutes to make a decision regarding our dinner. We could hear soft film music in the background that enriched our experience there. Staff is also English speaking and has available menus in English language.

If it was possible, i would give it 7 stars, there was not a single thing that would make me unhappy about that place. I recommend this place to everyone who wants to spend quality time.",1535211997,False
ChIJPzrnb5N9IkcRZl8yww0Ffgw,Michał Kępowicz,en,en,5,4 years ago,International cuisine also with Polish specialities. Try salmon with wild rice or trout with young potatoes + taste local beers. You can find in menu meals for kids. Nice atmosphere. In the summer season there is an outdoor area for guests. Reasonable prices.,1592061216,False
ChIJPzrnb5N9IkcRZl8yww0Ffgw,LaVon,en,en,5,2 years ago,"Amazing place in atmospheric building. The food was great, big portions and tasty. Order made very fast, and gave traditional snack when you're waiting. Professional friendly staff.",1651700462,False
ChIJPzrnb5N9IkcRZl8yww0Ffgw,Klaus Wanderer,en,en,3,4 years ago,"Expensive given the size of the portions, came in hardly hungry left really hungry:))

Warszawa tripe soup was great and I guess the 20zl price is fair for this one but the main dish, some overdone meat with mushrooms sauce was clearly overpriced at 30zl. They have no beer on tap, only bottled and the selection of beer is poor. Also the beer is not on the menu, big red flag right there

Service was decent, they speak English and there is an English menu. Ambiance is cute enough, not great, not terrible",1577118877,False
ChIJPzrnb5N9IkcRZl8yww0Ffgw,Mitchell Walsh,en,en,5,6 years ago,"The service at Stara Łaźnia is truly exceptional. The staff are extremely professional and friendly and speak English. The restaurant is very beautiful and a brilliant indicator of the quality of the food here and a testament to their love for cinema. The food is gorgeous in presentation, quality, texture and taste. The pricing is very reasonable for the quality of the food and the atmosphere in which you'll have the pleasure of dining. I will certainly be returning here the next time I'm in Kazimierz Dolny as coming here was such a pleasure.",1535210857,False
ChIJ74NMh5N9IkcRz3pItXFltTk,Ahmad Piraiee,en,en,5,3 years ago,"Good location for traditional Polish Jewish food. Kazimierz Dolny is a touristic destination and you can imagine many good restaurants around but for the local dishes, this is top 5 options. However the service is not really good and staff almost only speak Polish and some Russian. Better polish your Polish before ordering shakshuka in Polish 😅",1623242402,False
ChIJ74NMh5N9IkcRz3pItXFltTk,Muhammad Mahfuzur Rahman,en,en,5,5 years ago,"One of the best restaurants in Kazimierz Dolny. It is situated close to the market square. Some exclusive parking spaces are also availble for the diners. It serves Jewish cuisine. The portions are adequate. I liked the fish soup. Unfortunately the portion varies over time, and perhaps the quality too. Usually I could not finish the soup because of its mammoth size but it was not the case last time I visited.",1570545765,False
ChIJ74NMh5N9IkcRz3pItXFltTk,Simon Stillman,en,en,5,4 years ago,"Cosy little restaurant serving traditional Polish and Jewish dishes. They were happy for us just to have lots of small dishes so we tried a wide range including pickled herring, perogi, fried cheese, chicken liver pate and jellied carp. All of which were freshly prepared and very tasty. On leaving there was a great view of the castle lit up with a full moon overhead.",1581279839,False
ChIJ74NMh5N9IkcRz3pItXFltTk,Karina Kurdej,en,en,5,7 years ago,"I love the food. I can recommend the grilled goat cheese salad, lakes (potato cakes), tagliatelle with porcini mushrooms and the grilled chicken salad. Other favourites are cold borscht and fried trout with roasted almond flakes. The service is great and really prompt.",1497069712,False
ChIJ74NMh5N9IkcRz3pItXFltTk,nina spiess,en,en,5,6 years ago,"Delicious as always, interesting dishes, good service  excellent local drink selection. Would definitely recommend and will be back",1514330423,False
ChIJtcbU9Lt9IkcRG1Kwh_TrtZM,Roman Kasprzak,en-US,pl,2,a year ago,"I was disappointed, in a restaurant in a four-star hotel, the level of food and quality leaves much to be desired. We came from a trip and my girls wanted to eat fish and chicken. Both the chicken and fish fingers were dry as a chip, as was my wife's corn chicken. I ordered steak tartare, which was ground meat with Tabasco, which the waitress denied, but I still feel the spicy taste and burning sensation in my stomach. The price does not correspond to the quality and quantity. Comparing hotel breakfasts, it's heaven and earth because you can't fault these.",1692027042,True
ChIJtcbU9Lt9IkcRG1Kwh_TrtZM,Sebastian Sala,en-US,pl,2,3 weeks ago,"It's probably the first time I'm writing such an opinion, but after dinner, for which I ate sour soup (very suspicious) and pork tenderloin in chanterelle sauce (pretty good), I spent half of the afternoon on the throne... The prices are high and the quality cannot keep up... There are other places that offer much better quality at a lower price...
It's worth walking a few minutes from the hotel to get more for less and not have any sensations :)",1728064647,True
ChIJtcbU9Lt9IkcRG1Kwh_TrtZM,Agata Micał,en-US,pl,3,a year ago,"Ester is a hotel restaurant. I decided to have dinner here on a rainy afternoon. The empty room was a bit surprising, but maybe it was because of Monday. I ordered pasta with salmon and Brussels sprouts and a glass of white wine. The salmon was well presented, tasty, although the portion was small. The spelled pasta was sticky, but unfortunately there was no sauce and the chef regretted the olive oil. Brussels sprouts definitely dominated the plate. According to For me, the combination of Brussels sprouts and salmon does not necessarily go together. The taste and size of the dish were completely inadequate to the high price of the dish (PLN 60), although to be fair, the high quality of the ingredients and beautiful presentation must be noted. Tasty, local, light wine, but in Kazimierz restaurants you can get it at a much lower price (price per glass). Overall, I cannot recommend Ester. Next time I'll take my Wellington boots and an umbrella and go eat somewhere else. It will be both cheaper and tastier.",1683794274,True
ChIJtcbU9Lt9IkcRG1Kwh_TrtZM,Michał Glegoła,en-US,pl,5,3 years ago,"Really very good food and that's what a restaurant is all about 🙃

The tartare has a great consistency and taste. Extra pork shank presentation, just the right portion, great taste. Duck leg also very tasty.

Keep it up 🖐️",1634672616,True
ChIJtcbU9Lt9IkcRG1Kwh_TrtZM,Joanna S-O,en-US,pl,5,a year ago,"Delicious food, large selection. Professional waiter service",1692870214,True
ChIJ0aLSEFeHIkcRErJcFipTchI,Jeroen Strompf,en,en,1,3 years ago,"While visiting this place during summer 2020, my girlfriend and me witnessed the owner picking a fight and humiliating two guests on a perceived infraction of the house ruls concerning parking their bikes. I don't recommend this place",1615139250,False
ChIJ0aLSEFeHIkcRErJcFipTchI,Eryk Goś,en,en,5,a year ago,Super.,1696696086,False
ChIJ0aLSEFeHIkcRErJcFipTchI,kazbacz,en-US,pl,5,3 months ago,"An interesting place with an equally original owner. Mr. Kazimierz introduced himself to us as Krzywousty and, in a non-obvious way, offered something to eat and drink in verse. Then, due to the similarity of our names, he treated me like a twin and announced it to the guests present in the premises. Then, for almost two hours, we listened to colorful stories interspersed with rhymes about the history of this inn and Kazimierz Dolny. Enjoyable time. The food is simple but tasty. Cold beer. The atmosphere of this place is pleasant.",1722527968,True
ChIJ0aLSEFeHIkcRErJcFipTchI,K. G.,en-US,pl,5,5 months ago,"In one word, a place with atmosphere. Once upon a time, Karczma u Kazik, today (according to the owner) Karczma u Krzywousty. Mr. Owner has his own charm and specific joke. He walks among people, talks to people, it's very nice. Very small, simple card. I ordered tomato soup with pasta. Delicious in broth, just like grandma's. Certainly fresh and without any additives. Fantastic place.",1715541927,True
