place_id,author_name,language,original_language,rating,relative_time_description,text,time,translated
ChIJx5-qkErOFkcRv71OyW-1t4Q,Karolína Hieková,en,en,5,3 years ago,Lovely place close to the center! Must visit if you are looking for vegan options in Katowice. Everything was really good!,1629785238,False
ChIJx5-qkErOFkcRv71OyW-1t4Q,Peter Van Den Enden,en,en,5,4 years ago,"Good tasting food. Very friendly and nice atmosphere
Pizza and dessert, spinach mascarpone.",1580877381,False
ChIJaeSVRTfOFkcRqjJtYvv53rs,Alex FT,en,en,3,7 months ago,"We were there twice during the IEM katowice, once for a snack and one day later we actually wanted to eat there with a bigger group, where we were first promised that we got some seats and then we were simply sent away…

The pizza was ok on our „snack visit“ but the service is not that good for english-speaking guests. Luckily we had some with us who could speak polish, otherwise we would probably have been sitting in the restaurant until today",1710259376,False
ChIJaeSVRTfOFkcRqjJtYvv53rs,Mateusz Banaszczyk,en,en,5,a year ago,The best pizza I've had in a long time.,1688491136,False
ChIJaeSVRTfOFkcRqjJtYvv53rs,Mick Smith,en,en,2,a year ago,"My wife and I ate here with one of my wife's friends on a very warm Thursday afternoon in September 2023. There were very few other customers when we arrived at about 4pm. We ordered two different, medium pizzas between us and a jug of flavoured lemonade. The waitress was not particularly friendly, answering rather curtly when my wife asked what flavours of lemonade were available. Disappointing. When it came, the lemonade was not properly cold. Disappointing. When the pizzas came, the bases and toppings were over-cooked and there was a lack of toppings on both pizzas. Disappointing. No pizza cutting-wheel was provided to cut the pizzas and they were quite difficult to cut with table cutlery only. Disappointing. The atmosphere in the restaurant was warm, stuffy and humid and the air con was not switched on until we had been sitting for 45 minutes. Disappointing. The bill was 132.97zl (from memory). I paid cash and gave the waitress 134zl, expecting change. She never returned and my change never appeared. Disappointing. After several excellent experiences in other Pizza Huts in Poland, where we have been served very quickly, the food has been excellent and the staff friendly, this was by far the worst. Overall I definitely would NOT recommend this particular branch of Pizza Hut.",1694758429,False
ChIJaeSVRTfOFkcRqjJtYvv53rs,Mohamed Bekkouch,en,en,5,a year ago,"The place is quite busy but not messy. It let have a good time with friend or family. The order is quite long to take but once ordered it is quickly served. Just take your time, relax, and wait for the waitress to take order. Longer you wait, more you enjoy food. Possible delivery and take away, and of course doggy bag.",1685362759,False
ChIJaeSVRTfOFkcRqjJtYvv53rs,Oybek Obidjonov,en,en,1,a year ago,"The worst waitress 🙁 The waitress did not want to let me sit outside saying ""only inside"". Then when I said, there are people outside dining in, her response was ""yeah, you can go"" and gave me the menu on my face, not on my hand or on the table, looking at other side. I love Pizza Hut, but this is far the most unacceptable service.",1689615119,False
ChIJSWBaXDjOFkcRY5doTTGb12o,Mark Tarnavskyi,en,en,5,a year ago,"McDonald's always the best option to eat both tasty, filling and cheap. This one is not an exception. On the contrary, I found the atmosphere really well-made: appropriate colour scheme with few images; plenty of room; idealistic lighting. Surprisingly, the food served was even better than expected as for fast-food, so highly recommend this place visiting for any occasion!",1694803363,False
ChIJSWBaXDjOFkcRY5doTTGb12o,Alexander Frenkel,en,en,3,2 months ago,The bathroom smells of piss. Very dirty.,1724314818,False
ChIJSWBaXDjOFkcRY5doTTGb12o,Daniel Lebiediewicz,en,en,5,2 months ago,"My phone had 6% and I asked a waiter if I can get my phone charged somewhere, and he helped 😎",1723450653,False
ChIJSWBaXDjOFkcRY5doTTGb12o,Jade Cornelius (Miss. Cornelius),en,en,5,8 months ago,"The shop was suprisingly clean and has a  cool, modern decor. The caramel Latte was delicious. Thank you.",1706993977,False
ChIJSWBaXDjOFkcRY5doTTGb12o,Mohamed Nouri Mekdad,en,en,1,6 months ago,The coffee is really bad and they forgot my water after I told the lady she gave me a hot one just next to her she was so lazy to get a cold one god,1713104959,False
ChIJid2GU0nOFkcRLqI_0KWMb9U,Cantürk Ölçer,en,en,4,6 months ago,"Cool place, good music, great atmosfere. But really rude bartender lady with curly hair.  Even i said pleae, thank you phrases she never get into eye contact and when she delivered the drinks, she didn't say anything. It was like throwing our drinks to us !!!",1714323149,False
ChIJid2GU0nOFkcRLqI_0KWMb9U,Rafal,en,en,5,3 weeks ago,The best hidden gem of Katowice pubs with specific hypnotic atmosphere.,1728247343,False
ChIJid2GU0nOFkcRLqI_0KWMb9U,Piotr,en,en,5,7 years ago,"Great place with good selection of spirits and beers and really tasty, affordable food menu!",1489764609,False
ChIJid2GU0nOFkcRLqI_0KWMb9U,Mikołaj Buszman,en,en,5,4 years ago,"For me probably the best place in Katowice. Not only because of memories I have with this place (it exists since my middle school) but because of unique atmosphere this place has! Spacious and cosy interior, good (fair priced) food and excellent music (life DJ over over weekend dinners). I always bring my guests to this place and their impressions are always extremely positive as well! Cześć!",1579450512,False
ChIJid2GU0nOFkcRLqI_0KWMb9U,Nikolas Ioannou,en,en,5,2 years ago,Nice ambience and atmosphere! was unlucky to visit on a day without live music but overall it was worth it,1650832860,False
ChIJef10EUbOFkcR5FFRQiZlbtk,Anastasiia Vasalatii,en,en,4,5 months ago,"The Hungarian goulash was excellent. Large portion, tasty meat. But the meat plate was not very good - the sliced ​​sausages were not impressive (although it cost more than 40 zl), it was small and not varied. Overall we recommend the restaurant. the service is very pleasant.",1716133133,False
ChIJef10EUbOFkcR5FFRQiZlbtk,Sebastian,en,en,5,10 months ago,"During my recent visit to Restauracja Zaklęty Czardasz, I had the pleasure of experiencing some truly exceptional dishes. The highlight for me was the Hungarian-style potato pancake. This dish was a culinary masterpiece, boasting a perfectly crispy texture that contrasted beautifully with the creamy, tangy sour cream. Each bite was a delightful mix of crunch and smoothness, seasoned to perfection with a harmonious blend of spices that accentuated the natural flavors of the potato.

My friend opted for the Crispy Pork Loin accompanied by potatoes. This dish was a testament to the kitchen's skill in balancing flavors and textures. The pork loin was cooked to a succulent crispiness, enveloping a tender, juicy interior. Paired with well-seasoned, fluffy potatoes, it created a satisfying, hearty meal that left us both impressed.

The service at Restauracja Zaklęty Czardasz was equally commendable. The staff was attentive, friendly, and knowledgeable, making our dining experience smooth and enjoyable. They were quick to offer suggestions and ensure that all our needs were met promptly.

Restauracja Zaklęty Czardasz is a gem in Katowice, offering a delightful array of dishes that are both comforting and sophisticated. The quality of food and service makes it a highly recommended destination for anyone looking to enjoy a memorable meal.",1703938654,False
ChIJef10EUbOFkcR5FFRQiZlbtk,Lialy Blanco-Krawczyk,en,en,5,8 months ago,"Found a gem today! Delicious food, good service and nice atmosphere. We had the Hungarian style goulash, pork tenderloin with some sort of potato cake and winter teas. I enjoyed everything from start to finish and the portion size was just right. Can’t wait to come back 🤣",1708779141,False
ChIJef10EUbOFkcR5FFRQiZlbtk,Szuzanna Hangacsi,en,en,5,5 years ago,"Such a surprise this place :) food was delicious - we tried fish soup, goulash with galushki and budapest style tenderloin - they were really good, we did not expect so good prepared :)
Nice and good offer Hungarian wines as well.
Waiter was nice and kind.
Comparing the price and quality was are really good choice.
For sure we will be back :)",1544379456,False
ChIJef10EUbOFkcR5FFRQiZlbtk,Viktor Robulets,en,en,5,5 months ago,A very atmospheric place. Beautiful terrace and interesting design inside the establishment. Delicious food and friendly staff.,1715948090,False
ChIJ370yp0jOFkcR42B7kn38PrU,Piotr “Borsuk” Fajkis,en-US,pl,2,a week ago,I bought a cheese panini and asked for it to be heated up. The panini was cold and I could smell the mozzarella shavings.,1729279314,True
ChIJ370yp0jOFkcR42B7kn38PrU,Michal B,en-US,pl,1,5 months ago,"A nasty woman (blonde with long bones) has dirty nails and makes hot dogs, I don't recommend it and she wants to cheat for money",1716644970,True
ChIJ370yp0jOFkcR42B7kn38PrU,WB,en-US,pl,1,a year ago,"The cashier serving the store is pretentious and rude. She can't say ""hello"", ""thank you"", ""goodbye"", she just makes faces and rolls her eyes because she had to serve me while she was smoking in the back room. This situation happened to me three times in a row, a tragedy and pathology.",1677251761,True
ChIJ370yp0jOFkcR42B7kn38PrU,C W,en-US,pl,5,3 years ago,"Shop at the Plac Miarki tram stop. Aesthetic interior. Disinfectant liquid at the entrance. Well stocked with basic food items.
I always encounter nice and efficient service here.
Entrance via several steps.",1609015283,True
ChIJ370yp0jOFkcR42B7kn38PrU,Andrei Rushuk,en-US,pl,1,a year ago,"The worst frog I've ever been to. The cashiers are rude, they don't say ""good morning"" or ""goodbye"", they look at me as if I had spit on them, and on top of that, there's a constant shortage of change, even PLN 20 for cigarettes.",1685777371,True
ChIJ14JjaT_OFkcRnFcMBeLldDc,Henrik Bjørnbak,en,en,2,4 weeks ago,"We were pleasantly surprised when entering the restaurant, it was a very nice place.
The waitress had a poor English
My wife ordered a soup and I wanted a pizza.
The tomato soup was delicious, but the pizza….. I understood that they also served deep pan but I don’t like too much bread so I ordered a “thin” pizza (waitress name for it), but it was not thin at all. I guess it is the same dough used for deep pan. I found it very difficult to find cheese on this pizza, instead it was berried in salat sliced in very small chunks, it was way too much. I think it was called a chicken kebab, but the right name would be ice berg salat pizza.
The 2 stars for food is ONLY due to the soup.",1727722392,False
ChIJ14JjaT_OFkcRnFcMBeLldDc,Jahongir Mamajonov,en,en,2,a year ago,"I tried pizza pesto , I was expexting totally different  taste. Dough is so thick and almost a bread not a pizza dough. We asked for Bruschetta as they had it on outiside banner but they said it's not available. Waste of money :(",1686761876,False
ChIJ14JjaT_OFkcRnFcMBeLldDc,Orsolya Dancs,en,en,5,a year ago,"I had the vegan pizza with vegan mince and cheese alternative, it was good. Waiter speaks english. Nice atmosphere, close to the bus station.",1696071779,False
ChIJ14JjaT_OFkcRnFcMBeLldDc,Rahul,en,en,3,3 years ago,"I ordered pizza kebab and the taste was just average. I have tried lot better pizza than this. There were lot of veggies added on the top which doesn't make any sense and also diluted the chicken taste.
Talking about the packaging and delivery, it was excellent.
I recommend to check other pizza restaurants in this area.",1629098303,False
ChIJ14JjaT_OFkcRnFcMBeLldDc,Den Tholense,en,en,5,5 months ago,This place has some great pizza's. Also the large ones are really large but we enjoyed them.,1717227699,False
ChIJQ8Y7FzfOFkcR4NSTtOcZgDo,Nadine,en,en,5,2 months ago,"It’s a fancy restaurant which explains its high prices.
The dishes are beautifully presented, and the atmosphere is amazing. 🤩
I chose this special place for my mom❤️",1724603963,False
ChIJQ8Y7FzfOFkcR4NSTtOcZgDo,Gustavo Montenegro,en,en,5,4 months ago,"a excellent italian restaurant at katowice
into a modern shopping with parking facilities
good food and correct price with several options
in our summer holidays July 2024
there are options to take a way and start and main course
expresso and limoncello very good",1719852037,False
ChIJQ8Y7FzfOFkcR4NSTtOcZgDo,Agnieszka Ziaja,en,en,5,2 years ago,"The food is good, seems like good quality, was tasty. But that's about it. Everything about this restaurant is just good. Nothing surprised me. Meals are quite blunt so you need to use salt and pepper on your own to make it taste better. Cocktails are very average. But also there is nothing that was bad. Just a decent restaurant for a meal, but don't expect the ""wow"" factor. We had tagliatelle with salmon, Argentinian steaks, filo pastry dessert, tiramisu and few cocktails. The only thing that was very bad were two olives that we got together with some bread for start. The olives were completely tasteless.",1640861700,False
ChIJQ8Y7FzfOFkcR4NSTtOcZgDo,Ivan Baranov,en,en,4,4 years ago,"1. Location. It is suitable if you live in Marriot. It is located in one building. It is on the second floor of mini mall.
2. Interior. Good interior. Nothing special, apart from original candles. Resembles a bit native italian restaurants.
3. Staff. Nothing special, they work as they should work. Good.
4. Food. It is good, 5/5. It is tasty.
5. Price. Price is average. Not so expensive.
6. Alcohol. They have a wide wine menu. Good.

P.S.:  if there is no broken glass, I would like to give 5 stars.",1574797946,False
ChIJQ8Y7FzfOFkcR4NSTtOcZgDo,Epp Jalakas,en,en,5,2 years ago,Great atmosphere. Everything that we ordered was very tasteful. Taxes were not shown in the menue and were added later.,1659900626,False
ChIJlWPPt8DPFkcRnzADY_ovZrI,Kasia Szczyrba,en,en,4,5 months ago,The Duck was very good but the service could use some improvement.,1715086596,False
ChIJlWPPt8DPFkcRnzADY_ovZrI,Frank Körber,en,en,5,3 years ago,"Good food, nice interior, servants up to speed.",1624525838,False
ChIJlWPPt8DPFkcRnzADY_ovZrI,sanduni subhathri,en,en,3,3 years ago,Nice restaurant,1629306579,False
ChIJlWPPt8DPFkcRnzADY_ovZrI,Karolina Rutkowska,en,en,5,7 years ago,Cosy and quiet place with delightful kitchen and charming staff.,1479667890,False
ChIJlWPPt8DPFkcRnzADY_ovZrI,Simon Scholl,en,en,4,7 years ago,Good food for very decent prices,1502771368,False
ChIJt4QnnK3PFkcR2CFZW-ha8fA,Oliver M,en,en,5,2 months ago,"Most McDonalds aren’t as good but this one is really nice. Very Clean, quiet and nicely designed. Food was really hot like fresh made.",1723383531,False
ChIJt4QnnK3PFkcR2CFZW-ha8fA,Imoshen TTV,en,en,4,4 months ago,"Typical McDonald's, not bad not exceptional. Food arrived inside decent wait and was warm",1719308367,False
ChIJt4QnnK3PFkcR2CFZW-ha8fA,Nolan Graves,en,en,1,5 years ago,"It's like McDonalds, but in Poland.. Dat McRoyale ist soooo mich better than the quarter pounder...",1563220684,False
ChIJt4QnnK3PFkcR2CFZW-ha8fA,Paweł Ciepliński,en,en,3,4 years ago,"I want to stress that this is rating ""as for McDonald's"". In general as fast food I'd rate this chain just *, but giving a good one of those would be 5* this one misses 2 because of service. A line to the cash desk and the menager tells him to follow the book and go prepare food after taking an amount of orders... So ppl are waiting to order and the guy leaves the cash desk! I get understaffing is a problem, but should you just leave your post when there's still a line!?!",1578080098,False
ChIJt4QnnK3PFkcR2CFZW-ha8fA,Local,en,en,5,5 years ago,That's the best McDonald's I ever been to. They let you built your own file o fish. I added lettuce and tomato and that was great option,1562430671,False
ChIJrSnj6UjOFkcRNgKUvJgx0nI,Maestroo,en,en,5,4 months ago,"We found it pretty randomly, but it was amazing. We were 5 people so we tried many things and every flavour was amazing. You can try mix of 3 flavours for 40zl. Highly recommend the sweet ones. Here is a photo of empty plates because it was too good to take photos.",1717947605,False
ChIJrSnj6UjOFkcRNgKUvJgx0nI,Filip,en,en,5,3 months ago,"Awesome perogies. Very tasty and filling. 6 pcy but those are so huge. The meat inside is absolutely delicious.
Ibrecommend the lithuanian ones.
Also the goulas soup is great.",1720380101,False
ChIJrSnj6UjOFkcRNgKUvJgx0nI,Dago Berto,en,en,5,a year ago,"We visited this place as we were in holiday in Katowice and it was amazing.

Entering the small restaurant, you just feelt welcome because of the furniture and the atmosphere inside there.

As we sat down we were asked about what we want to drink and as we decided what to eat we had a few questions (cause it was our first time eating pierogis) which were answered very friendly.

The pierogis just tasted amazing and as there were even two older persons, we could imagine that this is an very authentic restaurant. If we will visit Katowice again, we will visit again cause of this amazing experience",1696740643,False
ChIJrSnj6UjOFkcRNgKUvJgx0nI,Wayne Ng,en,en,5,5 months ago,"Great service, ordered a pierogi, came with a side of sour Cabbage together... Altho pieorgi is not my cup of cake, but it is still taste good.",1717093232,False
ChIJrSnj6UjOFkcRNgKUvJgx0nI,Utsav Choudhury,en,en,5,2 years ago,"Absolutely delightful experience. The host is kind, generous, and patient in explaining the menu. The food is scrumptious, must visit if you are in Poland and wish to try some local cuisine.",1656480979,False
ChIJlYKaQjfOFkcRi1gsMiLwxgE,Симеон Куцаров,en,en,5,a year ago,"One of the best hotels I've been to. It was my first time in Poland and I really liked Hotel Katowice. They serve the guests well in the restaurant, they clean the rooms, it is always clean in the corridors and it looks beautiful. Friendly staff. I recommend!",1676888470,False
ChIJlYKaQjfOFkcRi1gsMiLwxgE,arnostu,en,en,4,2 years ago,"A great hotel, very clean with enormous rooms. The hotel from the outside looks quite dated and although the rooms are not modern, they are well kept and in good condition. Only 4 stars as the room I had didn't have a shower but had a spa bath and 2 toilets. I would definitely stay here again. Excellent value, and a very short walk to the main square.",1663860989,False
ChIJlYKaQjfOFkcRi1gsMiLwxgE,Blanka T,en,en,5,2 years ago,"Perfect central location, 10 min walk to railway station, rooms large and clean.
Bathroom a bit dated, but clean and powerful shower!
Continental breakfast, good selection.
Would certainly stay again.
Hotel has been updated, it is clean and spacious.",1658240392,False
ChIJlYKaQjfOFkcRi1gsMiLwxgE,Artur Zawadzki,en,en,5,2 years ago,"Brilliant hotel, everything you need and nothing you don't. The items from the past era either still work well or have been replaced with new ones. So it's old but in a good shape, vintage - not outdated. Excellent location, great views of the city, a huge choice for breakfast in a newly refurbished dining area, very reasonable prices. Always my default choice when staying in Katowice!",1659283999,False
ChIJlYKaQjfOFkcRi1gsMiLwxgE,Wouter van' t Klooster,en,en,4,4 years ago,"Nice hotel. Purposely outdated, it reminded us of post war communism times. The hotel itself is good. My only critisism is the bathroom, you are unable to shower while standing up unless you keep the shower head in your hand.

Overall great location for the price. Staff was very friendly and helpfull
(Review based on economy room)",1599986746,False
ChIJL76JJa3PFkcRXdeS5ZIatec,karolina wroblewska,en,en,4,a month ago,"Polite & helpful staff at the reception & in the dining area, excellent choice of good quality food and clean and comfortable room.
The only disadvantage was the fact that the hotel is located near a busy road and so the traffic noise  can be a bit of an issue at times.",1726763102,False
ChIJL76JJa3PFkcRXdeS5ZIatec,Denisa Popa,en,en,5,2 months ago,"Excellent breakfast, not good, EXCELLENT. -The location is far from the city center(you are close to the exit of the city), we where just transiting Katowice so it didn’t matter.
-Rooms small but ok for one night or two.
-We stayed at 10th floor so we had a nice view.
-they have a spa+pool we did not use, but it looked ok.
We payed 58€/night(breakfast included)

Tip: if you come by car they have a private parking at an extra cost, BUT you can park exactly near the hotel for free. 10€ for parking… come on just go and buy an ice cream",1724363277,False
ChIJL76JJa3PFkcRXdeS5ZIatec,Alena Bondar,en,en,1,2 months ago,"I booked a room with a higher class, but received a dirty room, with half-damaged furniture. It smelled of sewage. In the shower water did not come off.
We arrived at 11 o'clock tired, and waited for the guy to remember what to click on the computer to check us in.
Nothing but negative emotions.",1722492268,False
ChIJL76JJa3PFkcRXdeS5ZIatec,Beren GÜL,en,en,4,7 months ago,"Twin room:
it was good enough but some items would be good to have such as hand towels, one use slippers and so on.Bed was comfortable but I can’t say the same for the pillow.
Breakfast:
I enjoyed the breakfast most in the hotel, if you ask me a reason to visit this hotel again, it would be breakfast.Because the Taste/Price rate was very high.
Location:
A bit away from city center but there is a bus station 10 min away.",1711640003,False
ChIJL76JJa3PFkcRXdeS5ZIatec,Emily Cage,en,en,3,a year ago,"The Hotel is clean and the stuff was lovely, breakfast was really good but, the beds were uncomfortable and there were broken light switches which were a bit frightening.
The location is also problematic, with no transportation in the area, we had to take a taxi each time we wanted to leave the hotel.",1694025913,False
ChIJEZ9Z18rPFkcRKwUB4GZzr-w,Josipa Kazalac,en,en,4,5 months ago,"Everything is good, clean and nice staff, breakfast is excellent! Nice for the price :)",1715972523,False
ChIJEZ9Z18rPFkcRKwUB4GZzr-w,Neil Hampson,en,en,4,a year ago,"The hotel is on the main tram line and just three stops to the centre. The rooms are quite spacious, but there is no room safe, which is something we would have liked. Breakfast is served in the basement, and there is no elevator down there. The breakfast was very nice. Free parking is at the front and to the side of the building. We  noted disabled parking but no access other than stairs.",1688393385,False
ChIJEZ9Z18rPFkcRKwUB4GZzr-w,Biro (that pokemon guy),en,en,5,a year ago,"The staff were quite kind and helped us, even though we didn't know polish. The prices for the rooms were great, not super cheap, but for the rooms we got it was worth it. We got a room with three beds and it includes(for free) a shower and a balcony. We had a few difficulties with the wifi, but that's because were dumb. Overall a great stay for a reasonable price",1687588463,False
ChIJEZ9Z18rPFkcRKwUB4GZzr-w,Jose Alejandro Ramirez Ciro,en,en,3,a year ago,"Acceptable hotel you get value for money, I men for the money you pay you can't spect better. I found one of the receptionist a bit rude, when I made a comment about the noise level of the street and tram the receptionist said ""Is not my problem"" I just think it was rude. Positive is the AMAZING breakfast, has variety and quality",1692638366,False
ChIJEZ9Z18rPFkcRKwUB4GZzr-w,Arelias,en,en,4,a year ago,"Tasty food, nice and polite people working here and not too bad price per night. Rooms are ok-ish, beds are comfortable, but I could see quite a lot of dust in the vents and some dust on the bathroom radiator, so care if you got allergies. If you're looking for something pristine, this is not it, but it's not bad either.",1687211161,False
ChIJAQAsKz_OFkcRjDzHNxH2C0A,Ju Sta,en,en,4,11 months ago,"Excellent location, clean room, staff contactable. The requirement for paying deposit was a bit strange, but it was returned three days after we stayed. We attended an event in Spodek and it was within walking distance. Also close to the train station. A bus to the airport just five minutes walk from the hotel.I would definitely stay again!",1701441503,False
ChIJAQAsKz_OFkcRjDzHNxH2C0A,Dzmitry Strupinski,en,en,1,a year ago,"The company that throws people for money. I booked for a day (280 zl), paid, received a confirmation letter where I saw the need to make a deposit in the amount of 1400 zl. Since I had to stay in the city only for an overnight stay before departing from the airport, it was not reasonable to pay such deposits and then wait a week for a refund. I immediately wrote about it through booking to the owner, to which they replied that if you want to cancel your reservation, then do it within the next couple of hours + indicated the email of the finance department where you need to send scans confirming my reservation, payment and cancellation. I did everything within 2-3 hours, as a result, there are no answers and no money was returned. Be careful when booking this apartment, do not get into the same situation",1685789313,False
ChIJAQAsKz_OFkcRjDzHNxH2C0A,John Doe,en,en,1,a year ago,"Request a deposit after reservation then refuse to cancel. Have initiated a chargeback via my bank.

Eventually Booking.com caved in and refunded the money.

To Get A Refund!

Show these reviews to Booking.com

Ask them if they think it's a smart idea to pay these criminals more money?

Threaten a bank chargeback.

Tell Booking.com to get these guys off their platform.
Good Luck!!",1691484297,False
ChIJAQAsKz_OFkcRjDzHNxH2C0A,Akita Kobayakawa,en,en,1,a year ago,"2 nights around 300 PLN, yet deposit is around 1500 PLN. And you can't use your room until you send the huge amount. Even 5 stars hotels don't do that.
Dear people, don't use this nightmare.",1689002568,False
ChIJAQAsKz_OFkcRjDzHNxH2C0A,Szymon Duda,en,en,1,a year ago,Deposit of 1400zł for a night in the apartment which cost approximately 120zł. Refused to pay the absurd deposit and did not receive codes to the apartment. This forced me to quickly search for properties causing so much stress and anxiety.,1689515265,False
ChIJ14JjaT_OFkcRnFcMBeLldDc,Henrik Bjørnbak,en,en,2,4 weeks ago,"We were pleasantly surprised when entering the restaurant, it was a very nice place.
The waitress had a poor English
My wife ordered a soup and I wanted a pizza.
The tomato soup was delicious, but the pizza….. I understood that they also served deep pan but I don’t like too much bread so I ordered a “thin” pizza (waitress name for it), but it was not thin at all. I guess it is the same dough used for deep pan. I found it very difficult to find cheese on this pizza, instead it was berried in salat sliced in very small chunks, it was way too much. I think it was called a chicken kebab, but the right name would be ice berg salat pizza.
The 2 stars for food is ONLY due to the soup.",1727722392,False
ChIJ14JjaT_OFkcRnFcMBeLldDc,Jahongir Mamajonov,en,en,2,a year ago,"I tried pizza pesto , I was expexting totally different  taste. Dough is so thick and almost a bread not a pizza dough. We asked for Bruschetta as they had it on outiside banner but they said it's not available. Waste of money :(",1686761876,False
ChIJ14JjaT_OFkcRnFcMBeLldDc,Orsolya Dancs,en,en,5,a year ago,"I had the vegan pizza with vegan mince and cheese alternative, it was good. Waiter speaks english. Nice atmosphere, close to the bus station.",1696071779,False
ChIJ14JjaT_OFkcRnFcMBeLldDc,Rahul,en,en,3,3 years ago,"I ordered pizza kebab and the taste was just average. I have tried lot better pizza than this. There were lot of veggies added on the top which doesn't make any sense and also diluted the chicken taste.
Talking about the packaging and delivery, it was excellent.
I recommend to check other pizza restaurants in this area.",1629098303,False
ChIJ14JjaT_OFkcRnFcMBeLldDc,Den Tholense,en,en,5,5 months ago,This place has some great pizza's. Also the large ones are really large but we enjoyed them.,1717227699,False
ChIJS-pWfTjOFkcRiVMPuisx4Hs,Jezis666,en,en,3,8 months ago,"Its more like a club than a pub.
Music was really loud.

Service was good, but the beer was not.
It does not matter what beer you choose, all taste horrible because the pipes and/or glasses do not get cleaned properly.

Also plese note there is cover fee when you enter (10zl - approximately 2€).",1707520758,False
ChIJS-pWfTjOFkcRiVMPuisx4Hs,Gavin Matthews,en,en,4,a year ago,Nice pub just behind one of the main streets in Katowice. Have TVs for sport and an additional area that opens in the evening. One star off because service can be a little slow when busy and had to pay a charge to enter on the Friday evening. Worth a visit if you're in the area,1671011957,False
ChIJS-pWfTjOFkcRiVMPuisx4Hs,Dawid Jabluszewski,en,en,2,4 years ago,"Reasonable choice of drinks in good price bracket. Music choice could be better, but it was good enough to dance to. Phone number present on the page was not responding most of the time, it required call to manager to ""activate"" pub's response. Staff was simply rude when trying to get jacket back, claiming that's there's no jacket on the hanger, refused to let inside to check on the floor. Apparently jacket was found on the next day, but it still required to pay for ""lost"" token.",1581070439,False
ChIJS-pWfTjOFkcRiVMPuisx4Hs,Faux Prophète,en,en,3,3 years ago,"Nice atmosphere, nice beer. But got charged extras by waiters making fun of me thinking I can't understand Polish.",1628273361,False
ChIJS-pWfTjOFkcRiVMPuisx4Hs,Piotr,en,en,5,7 years ago,"Great sports bar with amazing, well-educated staff. There is plenty different rooms there, so you'll always find a place. Pool, darts, dancefloor and nice alcohol selection",1489762497,False
ChIJrfpT2TfOFkcRG16jeEZ2clE,Kate Australia,en,en,5,4 months ago,"Had a wonderful Saturday lunch in Katowice. This is a classy restaurant in the city centre, set up by people who know good food and have plenty of style.

This is Vietnamese haute cuisine by a beautiful Vietnamese chef and owner who kept us going with great food and drinks throughout lockdown.

We are happy to be able to dine at the restaurant again today, with the same warm welcome, good service, truly delicious food, plus very tasteful, soft, soothing jazz background music and stylishly-decorated interiors.",1717399279,False
ChIJrfpT2TfOFkcRG16jeEZ2clE,Catherine Burke,en,en,4,5 months ago,The food is delicious and fresh but the serving sizes are a little too small for the price. That's the only criticism and it may not be applicable to everyone. The service is nice and the atmosphere is very good. Would recommend.,1715271095,False
ChIJrfpT2TfOFkcRG16jeEZ2clE,Kasia C,en,en,4,3 months ago,"A lovely looking place, both clean and unique. For food, we ordered beef with rice and, craving something special, the ""vegetarian chef's surprise."" The beef was delicious—soft and fragrant. The portions were generous enough to take some home. The chef's surprise, however, was indeed surprising: a ball of rice covered in an omelet (albeit delicious) but surrounded by sad vegetables in a tasteless sauce. It lacked imagination and flavor. The service was good, though a bit too quick in clearing the plates of those who finished before everyone else. Very expensive thoug -  3 people without wine or dessert - over 400PLN.",1720607035,False
ChIJrfpT2TfOFkcRG16jeEZ2clE,Amit Ben-Sheffer,en,en,5,8 months ago,Food is tasty and beautifully served. Tastes are pronounced yet nuanced. Service is welcoming and efficient.,1708176854,False
ChIJrfpT2TfOFkcRG16jeEZ2clE,arnostu,en,en,5,2 years ago,"A great restaurant close to the main square and the station. The food is really tasty I went for a vegetarian surprise (chefs choice) and it was good. I would try vegan next time. You can choose soup or dry, and spicy or not too. Staff were very efficient and friendly, and the menu was also in English. Beer was ok, I had Tiger but there were others. Nice atmosphere inside too and pretty busy for a Tuesday evening.",1666113882,False
ChIJa8FTBkrOFkcRK8OP0V9blww,Sebastian Kot,en,en,5,7 months ago,One of the best pizza in Katowice. Myself and my wife are italophiles and we love Italian food. Thanks to Len Arte we have a bit of Italy just around the corner. Every meal is made from original Italian  ingredients what impressed us every time. If you want touch of Italy by Kato definitely go over there. Highly recommended.,1710070018,False
ChIJa8FTBkrOFkcRK8OP0V9blww,Ryan Carteret,en,en,1,7 months ago,"I’d heard great things about this place, but our pizzas tonight were very disappointing: crust was too thin, too chewy and too bland; the sauce was equally blah; and the mozzarella tasted and felt cheap. On top of all that, the pizzas arrived almost cold.

Until now, my partner had enjoyed every visit he made to Len Arte, so we’re wondering what might’ve changed…",1709503485,False
ChIJa8FTBkrOFkcRK8OP0V9blww,Lili Kirikal,en,en,5,3 years ago,"Excellent food and drinks - we tried caprese, antipasti mix, cheesecake and Puccini. Service was lovely.",1631445768,False
ChIJa8FTBkrOFkcRK8OP0V9blww,Santiago Ezquerro Cordón,en,en,5,8 years ago,"Great pizzas, proper Italian base. And good prices for a tourist.",1470577200,False
ChIJa8FTBkrOFkcRK8OP0V9blww,Bartosz Wójcik,en,en,5,8 months ago,"Good, tasty pizzas, a lot to choose from. Cozy atmosphere, not loud. Nice service, willing to talk and offer advice. A really nice spot, not crowded.",1707213593,False
